series_id	industry_code	product_code	seasonal	bench_date	footnote_codes	begin_year	begin_period	end_year	end_period
NDU3162133162130              	316213	3162130	U	199312	          	1993	M12	2011	M13
NDU3162133162134              	316213	3162134	U	199312	          	1993	M12	2006	M13
NDU316213316213411            	316213	316213411	U	199312	          	1993	M12	2006	M13
NDU316213316213422            	316213	316213422	U	199312	          	1993	M12	2006	M13
NDU316213316213441            	316213	316213441	U	199312	          	1993	M12	2006	M13
NDU316213316213M              	316213	316213M	U	198012	          	1980	M12	2011	M13
NDU316213316213P              	316213	316213P	U	198012	          	1980	M12	2011	M13
NDU316213316213S              	316213	316213S	U	198012	          	1980	M12	2011	M13
NDU316213316213SM             	316213	316213SM	U	198012	          	1980	M12	2002	M13
NDU316213316213SS             	316213	316213SS	U	198012	          	1980	M12	2002	M13
NDU316214316214               	316214	316214	U	198012	          	1967	M01	2011	M13
NDU3162143162140              	316214	3162140	U	199312	          	1993	M12	2011	M13
NDU316214316214A              	316214	316214A	U	199312	          	1993	M12	2006	M13
NDU316214316214P              	316214	316214P	U	198012	          	1980	M12	2011	M13
NDU316214316214S              	316214	316214S	U	198012	          	1980	M12	2011	M12
NDU316214316214SS             	316214	316214SS	U	198012	          	1980	M12	1993	M13
NDU316219316219               	316219	316219	U	197912	          	1979	M12	2011	M13
NDU3162193162190              	316219	3162190	U	200612	          	2006	M12	2011	M13
NDU31621931621903             	316219	31621903	U	197912	          	1979	M12	1999	M08
NDU31621931621904             	316219	31621904	U	200212	          	2002	M12	2009	M13
NDU3162193162197              	316219	3162197	U	197912	          	1979	M12	1999	M08
NDU3162193162198              	316219	3162198	U	200212	          	2002	M12	2006	M13
NDU316219316219P              	316219	316219P	U	197912	          	1979	M12	2011	M13
NDU316219316219S              	316219	316219S	U	197912	          	1979	M12	2001	M13
NDU316219316219SM             	316219	316219SM	U	197912	          	1979	M12	1980	M12
NDU316991316991               	316991	316991	U	198412	          	1984	M12	2011	M13
NDU3169913169910              	316991	3169910	U	200606	          	2006	M06	2011	M13
NDU3169913169911              	316991	3169911	U	198412	          	1984	M12	2006	M06
NDU3169913169912              	316991	3169912	U	198412	          	1984	M12	2006	M06
NDU3169913169913              	316991	3169913	U	200606	          	2006	M06	2006	M12
NDU316991316991M              	316991	316991M	U	198412	          	1984	M12	2011	M12
NDU316991316991MM             	316991	316991MM	U	198412	          	1984	M12	2001	M08
NDU316991316991P              	316991	316991P	U	198412	          	1984	M12	2011	M13
NDU316991316991S              	316991	316991S	U	198412	          	1984	M12	2011	M13
NDU316991316991SS             	316991	316991SS	U	199006	          	1990	M06	2004	M03
NDU3169923169921              	316992	3169921	U	200606	          	2006	M06	2006	M12
NDU316992316992511            	316992	316992511	U	198206	          	1982	M06	2006	M06
NDU316992316992541            	316992	316992541	U	199812	          	1998	M12	2006	M06
NDU316993316993               	316993	316993	U	198206	          	1982	M06	2011	M13
NDU3169933169930              	316993	3169930	U	200606	          	2006	M06	2011	M13
NDU31699331699301             	316993	31699301	U	198206	          	1982	M06	2009	M11
NDU31699331699302             	316993	31699302	U	199812	          	1998	M12	2011	M13
NDU3169933169931              	316993	3169931	U	200606	          	2006	M06	2006	M12
NDU31699331699311             	316993	31699311	U	198206	          	1982	M06	2006	M13
NDU31699331699312             	316993	31699312	U	199812	          	1998	M12	2006	M13
NDU316993316993511            	316993	316993511	U	198206	          	1982	M06	2006	M05
NDU316993316993598            	316993	316993598	U	199812	          	1998	M12	2006	M06
NDU316993316993M              	316993	316993M	U	199407	          	1994	M07	2011	M13
NDU316993316993MM             	316993	316993MM	U	199407	          	1994	M07	2002	M13
NDU316993316993P              	316993	316993P	U	198206	          	1982	M06	2011	M13
NDU316993316993S              	316993	316993S	U	198206	          	1982	M06	2007	M13
NDU316993316993SM             	316993	316993SM	U	198206	          	1982	M06	2004	M05
NDU316993316993SS             	316993	316993SS	U	198906	          	1989	M06	2004	M04
NDU316999316999               	316999	316999	U	200312	          	2003	M12	2011	M13
NDU3169993169991              	316999	3169991	U	200612	          	2006	M12	2011	M13
NDU3169993169992              	316999	3169992	U	200312	          	2003	M12	2006	M13
NDU3169993169994              	316999	3169994	U	200312	          	2003	M12	2011	M13
NDU316999316999M              	316999	316999M	U	200312	          	2003	M12	2011	M13
NDU316999316999P              	316999	316999P	U	200312	          	2003	M12	2011	M13
NDU316999316999S              	316999	316999S	U	198506	          	1985	M06	2011	M13
NDU3211143211142              	321114	3211142	U	198506	          	1985	M06	2005	M13
NDU3211143211143              	321114	3211143	U	198506	          	1985	M06	2005	M13
NDU321114321114311            	321114	321114311	U	198506	          	1985	M06	2005	M13
NDU321114321114313            	321114	321114313	U	198506	          	1985	M06	2005	M13
NDU321114321114319            	321114	321114319	U	198506	          	1985	M06	2005	M13
NDU3212113212115              	321211	3212115	U	198506	          	1985	M06	1996	M06
NDU3212123212123              	321212	3212123	U	198012	          	1980	M12	2011	M13
NDU32121232121231             	321212	32121231	U	200512	          	2005	M12	2011	M13
NDU32121232121232             	321212	32121232	U	200512	          	2005	M12	2011	M13
NDU32121232121233             	321212	32121233	U	200512	          	2005	M12	2010	M12
NDU32121232121235             	321212	32121235	U	200512	          	2005	M12	2011	M13
NDU3212123212125              	321212	3212125	U	198012	          	1980	M12	2011	M13
NDU3212123212127              	321212	3212127	U	200512	          	2005	M12	2006	M13
NDU3212123212128              	321212	3212128	U	200512	          	2005	M12	2011	M13
NDU3212123212129              	321212	3212129	U	199506	          	1995	M06	2006	M13
NDU3212133212131              	321213	3212131	U	200312	          	2003	M12	2006	M13
NDU3212133212132              	321213	3212132	U	200312	          	2003	M12	2006	M13
NDU3212143212141              	321214	3212141	U	200312	          	2003	M12	2006	M13
NDU32121932121911             	321219	32121911	U	200906	          	2009	M06	2011	M13
NDU3212193212194              	321219	3212194	U	198406	          	1984	M06	2009	M06
NDU3212193212195              	321219	3212195	U	198512	          	1985	M12	2003	M13
NDU3212193212196              	321219	3212196	U	198409	          	1984	M09	2009	M04
NDU3212193212197              	321219	3212197	U	199106	          	1991	M06	2006	M13
NDU3212193212198              	321219	3212198	U	199106	          	1991	M06	2009	M05
NDU3212193212199              	321219	3212199	U	200906	          	2009	M06	2011	M13
NDU32121932121994             	321219	32121994	U	198406	          	1984	M06	2009	M06
NDU32121932121995             	321219	32121995	U	198512	          	1985	M12	2003	M13
NDU32121932121997             	321219	32121997	U	198409	          	1984	M09	2009	M04
NDU32121932121998             	321219	32121998	U	199106	          	1991	M06	2009	M05
NDU3219123219125              	321912	3219125	U	198406	          	1984	M06	2006	M13
NDU3219123219127              	321912	3219127	U	198012	          	1980	M12	2006	M13
NDU3219183219181              	321918	3219181	U	198306	          	1975	M12	2011	M13
NDU3219183219183              	321918	3219183	U	199510	          	1995	M10	2011	M13
NDU32191832191871             	321918	32191871	U	198406	          	1984	M06	2011	M13
NDU3219183219187111           	321918	3219187111	U	198406	          	1984	M06	2006	M13
NDU3219183219187222           	321918	3219187222	U	200312	          	2003	M12	2006	M13
NDU32192032192051             	321920	32192051	U	200912	          	2009	M12	2011	M13
NDU32192032192052             	321920	32192052	U	200912	          	2009	M12	2011	M13
NDU32199132199111             	321991	32199111	U	200312	          	2003	M12	2011	M12
NDU3219913219911131           	321991	3219911131	U	200312	          	2003	M12	2004	M07
NDU32199132199112             	321991	32199112	U	200312	          	2003	M12	2011	M13
NDU3219913219911211           	321991	3219911211	U	200312	          	2003	M12	2006	M13
NDU32199132199113             	321991	32199113	U	200407	          	2004	M07	2011	M13
NDU3219913219911311           	321991	3219911311	U	200407	          	2004	M07	2006	M13
NDU3219913219912              	321991	3219912	U	200312	          	2003	M12	2005	M04
NDU3219923219922              	321992	3219922	U	198412	          	1984	M12	2011	M13
NDU3219923219923              	321992	3219923	U	198412	          	1984	M12	2006	M13
NDU3219923219924              	321992	3219924	U	198412	          	1984	M12	2006	M13
NDU321992321992444            	321992	321992444	U	198412	          	1984	M12	2006	M13
NDU321992321992447            	321992	321992447	U	198412	          	1984	M12	2006	M13
NDU3219993219991              	321999	3219991	U	200206	          	2002	M06	2006	M13
NDU3221103221101              	322110	3221101	U	198212	          	1973	M12	1997	M04
NDU3221103221103              	322110	3221103	U	198212	          	1982	M12	2006	M06
NDU3221103221104              	322110	3221104	U	199912	          	1999	M12	2006	M01
NDU3221103221105              	322110	3221105	U	198806	          	1988	M06	2006	M06
NDU322110322110S              	322110	322110S	U	198212	          	1982	M12	1989	M06
NDU322110322110SS             	322110	322110SS	U	198212	          	1982	M12	1989	M06
NDU3221213221211              	322121	3221211	U	198106	          	1974	M01	2011	M13
NDU32212132212111             	322121	32212111	U	199912	          	1999	M12	2011	M13
NDU32212132212112             	322121	32212112	U	199912	          	1999	M12	2011	M13
NDU3221213221213              	322121	3221213	U	198106	          	1974	M01	2011	M13
NDU32212132212131             	322121	32212131	U	199912	          	1999	M12	2011	M13
NDU32212132212132             	322121	32212132	U	200612	          	2006	M12	2011	M13
NDU32212132212133             	322121	32212133	U	199912	          	1999	M12	2011	M13
NDU32212132212134             	322121	32212134	U	199912	          	1999	M12	2011	M13
NDU3221213221215              	322121	3221215	U	198106	          	1981	M06	2011	M13
NDU3221213221217              	322121	3221217	U	198106	          	1981	M06	2007	M06
NDU3221213221219              	322121	3221219	U	198106	          	1975	M12	2003	M13
NDU322121322121A              	322121	322121A	U	198106	          	1975	M12	2008	M02
NDU322121322121C              	322121	322121C	U	200706	          	2007	M06	2011	M13
NDU322121322121G              	322121	322121G	U	200706	          	2007	M07	2007	M12
NDU322121322121L111           	322121	322121L111	U	198306	          	1983	M06	2003	M13
NDU322121322121L121           	322121	322121L121	U	198306	          	1983	M06	2003	M13
NDU322121322121N3             	322121	322121N3	U	198306	          	1983	M06	2011	M13
NDU322121322121N5             	322121	322121N5	U	200612	          	2006	M12	2011	M13
NDU322121322121N6             	322121	322121N6	U	198306	          	1947	M01	2006	M13
NDU322121322121N8             	322121	322121N8	U	200212	          	2002	M12	2003	M13
NDU322121322121U              	322121	322121U	U	198106	          	1975	M12	2003	M13
NDU3221303221302              	322130	3221302	U	198212	          	1975	M12	2006	M12
NDU3221303221303              	322130	3221303	U	198212	          	1975	M12	2006	M13
NDU3221303221304              	322130	3221304	U	198212	          	1975	M12	2006	M13
