series_id	area_code	item_code	seasonal	periodicity_code	base_code	base_period	footnote_codes	begin_year	begin_period	end_year	end_period
MUUSC100SE25     	C100	SE25	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE2501   	C100	SE2501	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE2502   	C100	SE2502	U	S	S	DECEMBER 1986=100		1987	S01	1997	S03
MUUSC100SE26     	C100	SE26	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE2601   	C100	SE2601	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE2602   	C100	SE2602	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE40     	C100	SE40	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE4701   	C100	SE4701	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SE53     	C100	SE53	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SS47012  	C100	SS47012	U	S	S	1982-84=100		1984	S01	1990	S01
MUUSC100SS47014  	C100	SS47014	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SS47015  	C100	SS47015	U	S	S	DECEMBER 1993=100		1994	S01	1997	S03
MUUSC100SS47016  	C100	SS47016	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC100SS4701A  	C100	SS4701A	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200AA0      	C200	AA0	U	S	A	DECEMBER 1977=100		1984	S01	1997	S03
MUUSC200SA0      	C200	SA0	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA0E     	C200	SA0E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA0L1E   	C200	SA0L1E	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA0L2    	C200	SA0L2	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA0L5    	C200	SA0L5	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA0LE    	C200	SA0LE	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA1      	C200	SA1	U	S	S	1982-84=100		1984	S01	1997	S03
MUUSC200SA11     	C200	SA11	U	S	S	1982-84=100		1984	S01	1997	S03
